"particle_id","sample_id","max_cor_val","bad_spectra","material_class","area_um2","perimeter_um","max_length_um","min_length_um","aspect_ratio","circularity","centroid_x","centroid_y","first_x","first_y","acc_analy_conf","max_cor_name","mean_snr","r","g","b","count","mean_length","size_class","client_id","sample_prop","Client_ID_MSSupdate","sample_type","material_simple","sample_or_blank","sample_location","sample_depth_general","date_raw","date","shape","length_um","width_um","polymer_density_group","density_g_cm3","density_source_note","buoyancy_freshwater","buoyancy_marine","r_med","height_um","V_um3","mass_ug","mass_ug_fixed_density_1.1"
234,"MBMS_06_34_1of3",0.655834238,TRUE,"poly(acrylamide/amid)s",6875,235.3553391,115.1387819,59.71055006,1.92828205,0.641158705,7615.909091,11897.72727,7575,11875,"confident","8812b04bf170b7c9b291d717c4ef5e28",0.013263333,117,117,109,1,87.42466597,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",115.1387819,59.71055006,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,29.85527503,107471.274982271,122517.253479789,118218.402480498
70,"MBMS_06_34_1of3",0.624510185,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1250,50,50,25,2,0.159154943,10925,12287.5,10925,12275,"confident","e06a1d45898bb4823c7f6cacb3ef7f6e",0.006451293,88,88,86,1,37.5,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",50,25,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,11290.0985988383,8999.35395559576
92,"MBMS_06_34_1of3",0.629377816,TRUE,"poly(acrylamide/amid)s",1250,50,50,25,2,0.159154943,10400,12337.5,10400,12325,"confident","798c6cdb451bebea4788e00a1bb14523",0.006272044,90,89,85,1,37.5,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",50,25,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,9326.6031903447,8999.35395559576
368,"MBMS_06_34_2of3",0.643306176,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",4375,170.7106781,80.90169944,54.07797402,1.496019422,0.530070278,8025,1682.142857,8025,1650,"confident","9ee618a233135f879c03c782844b7a8e",0.008825954,125,127,126,1,67.48983673,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",80.90169944,54.07797402,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,27.03898701,61939.4146588022,65036.3853917423,68133.3561246824
466,"MBMS_06_34_2of3",0.649508292,TRUE,"poly(propylene)",6875,235.3553391,115.1387819,59.71055006,1.92828205,0.641158705,6859.090909,1727.272727,6825,1700,"confident","bcb40504cf8b407c30501788e871f73a",0.010308734,108,107,103,1,87.42466597,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",115.1387819,59.71055006,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,29.85527503,107471.274982271,96724.1474840436,118218.402480498
157,"MBMS_06_34_2of3",0.658219215,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",32500,591.1889759,226.5564437,143.4521105,1.579317606,0.855774673,10635.57692,2668.75,10650,2575,"confident","e06a1d45898bb4823c7f6cacb3ef7f6e",0.033751378,150,149,144,1,185.0042771,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",226.5564437,143.4521105,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,71.72605525,1220559.42784538,1684372.01042663,1342615.37062992
437,"MBMS_06_34_2of3",0.659578785,TRUE,"poly(ethylene)",5625,206.0660172,104.0569415,54.0569415,1.924950591,0.600731442,7272.222222,2858.333333,7250,2825,"confident","c7392b0f56028ac31939b81fce56114a",0.009397663,77,79,78,1,79.0569415,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",104.0569415,54.0569415,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,27.02847075,79605.4173149244,74829.0922760289,87565.9590464168
146,"MBMS_06_34_2of3",0.646698767,TRUE,"poly(acrylamide/amid)s",4375,170.7106781,95.71067812,45.71067812,2.093836321,0.530070278,10875,2850,10850,2825,"confident","332f745baec6fe52e5b8bbf794a311b0",0.008394475,90,92,87,1,70.71067812,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",95.71067812,45.71067812,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,22.85533906,52355.7455234641,59685.549896749,57591.3200758105
519,"MBMS_06_34_2of3",0.637005223,TRUE,"poly(acrylamide/amid)s",13750,378.0604374,170.7737974,80.51586491,2.120995627,0.827198813,6188.636364,3007.954545,6175,2950,"confident","798c6cdb451bebea4788e00a1bb14523",0.015277547,130,132,131,1,125.6448311,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",170.7737974,80.51586491,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,40.257932455,289836.306980686,330413.389957982,318819.937678754
508,"MBMS_06_34_2of3",0.605668034,TRUE,"polyurethanes (isocyanates)",2500,120.7106781,75,33.33333333,2.25,0.463811494,6425,3843.75,6425,3825,"confident","72d28c0e1bd154daa6905ada7ea2470a",0.007346361,83,83,81,1,54.16666667,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",75,33.33333333,"polyurethane",1.2,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,16.666666665,21816.6156455658,26179.938774679,23998.2772101224
781,"MBMS_06_34_2of3",0.638604332,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",20000,550.1234632,255.4886114,78.28137578,3.263721529,1.204149687,2637.5,4028.125,2675,3975,"confident","3f8857e035652a184d3b47d89f151207",0.010989592,106,106,106,1,166.8849936,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fiber",255.4886114,78.28137578,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,22.425618646392,1229640.97510241,1291123.02385753,1352605.07261265
669,"MBMS_06_34_2of3",0.654168167,TRUE,"poly(propylene)",39375,814.6236492,350,112.5,3.111111111,1.341169279,4040.47619,4243.253968,4150,4150,"confident","a69f39ed8f44d6d4ce1145f1b62de5ab",0.016255968,135,137,136,1,231.25,"212-500 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fiber",350,112.5,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.286474508437567,32.2283821992263,3479068.42692463,3131161.58423217,3826975.2696171
854,"MBMS_06_34_2of3",0.615392509,TRUE,"poly(ethylene)",3750,150,80.90169944,46.35254916,1.745355992,0.477464829,1725,4937.5,1700,4925,"confident","caf34cca4abd72124cdc8cdd2b047fa8",0.007569899,128,128,128,1,63.6271243,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",80.90169944,46.35254916,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,23.17627458,45506.5087289159,42776.1182051809,50057.1596018075
408,"MBMS_06_34_2of3",0.648029505,TRUE,"poly(acrylamide/amid)s",11875,374.3709215,177.0690633,67.06422783,2.640290793,0.939205732,7564.473684,5294.736842,7550,5225,"confident","798c6cdb451bebea4788e00a1bb14523",0.011958163,69,70,65,1,122.0666455,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",177.0690633,67.06422783,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,33.532113915,208493.813794849,237682.947726128,229343.195174334
582,"MBMS_06_34_2of3",0.655953024,TRUE,"poly(propylene)",10625,316.2570385,136.8033989,77.66619899,1.761427759,0.749103104,5313.235294,5316.176471,5275,5275,"confident","a69f39ed8f44d6d4ce1145f1b62de5ab",0.012555637,135,135,137,1,107.2347989,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",136.8033989,77.66619899,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,38.833099495,216037.735605364,194433.962044827,237641.5091659
612,"MBMS_06_34_2of3",0.656038314,TRUE,"poly(propylene)",2500,100,60.35533906,41.42135624,1.457106781,0.318309886,4937.5,5662.5,4925,5650,"confident","bcb40504cf8b407c30501788e871f73a",0.009560138,110,110,110,1,50.88834765,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",60.35533906,41.42135624,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,20.71067812,27110.2142656692,24399.1928391023,29821.2356922362
160,"MBMS_06_34_2of3",0.652208739,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",8750,335.3553391,159.6291202,54.81456009,2.912166401,1.022804271,10648.21429,5730.357143,10625,5650,"confident","ab761c7e7bbf925e1fb9f46cfe6db184",0.010422745,146,145,141,1,107.2218401,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",159.6291202,54.81456009,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,27.407280045,125566.15991676,131844.467912598,138122.775908436
283,"MBMS_06_34_2of3",0.643670369,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",5000,185.3553391,95.71067812,52.24077499,1.832106781,0.546802299,8921.875,6396.875,8900,6375,"confident","f51d435d168125e9210c8734b3a8599a",0.008945865,93,93,91,1,73.97572656,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",95.71067812,52.24077499,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,26.120387495,68383.0145500392,94368.5600790541,75221.3160050431
133,"MBMS_06_34_2of3",0.62917343,TRUE,"polyurethanes (isocyanates)",8750,320.4782977,150,58.33333333,2.571428571,0.934069805,10967.85714,6642.857143,11000,6600,"confident","c75c5cfbc83558b5ec940ffc9763d100",0.009513101,97,98,100,1,104.1666667,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",150,58.33333333,"polyurethane",1.2,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,29.166666665,133626.770840544,160352.125008653,146989.447924599
4,"MBMS_06_34_2of3",0.659839452,TRUE,"poly(propylene)",1875,85.35533906,60.35533906,31.06601718,1.942809042,0.309207662,13166.66667,6691.666667,13175,6675,"confident","a69f39ed8f44d6d4ce1145f1b62de5ab",0.00625306,112,112,112,1,45.71067812,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",60.35533906,31.06601718,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,15.53300859,15249.4955244389,13724.5459719951,16774.4450768828
23,"MBMS_06_34_2of3",0.647063847,TRUE,"poly(propylene)",11875,391.8877684,183.113883,64.85035326,2.823637402,1.029152977,12647.36842,6910.526316,12650,6875,"confident","a69f39ed8f44d6d4ce1145f1b62de5ab",0.009557882,104,104,104,1,123.9821181,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",183.113883,64.85035326,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,32.42517663,201611.170525705,181450.053473135,221772.287578276
581,"MBMS_06_34_2of3",0.615705167,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",10000,301.6123776,136.8033989,73.09759905,1.871516994,0.723916468,5329.6875,7092.1875,5325,7050,"confident","47e88549aa832b91e33a92b38354c0de",0.011523432,92,93,97,1,104.950499,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",136.8033989,73.09759905,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,36.548799525,191369.066836897,264089.312234918,210505.973520587
37,"MBMS_06_34_2of3",0.655287727,TRUE,"poly(acrylamide/amid)s",3750,156.0660172,80.90169944,46.35254916,1.745355992,0.516863141,12479.16667,7145.833333,12475,7125,"confident","f5bf7f1fae4474135474eb72341fd5c6",0.008348931,109,108,104,1,63.6271243,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",80.90169944,46.35254916,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,23.17627458,45506.5087289159,51877.4199509641,50057.1596018075
356,"MBMS_06_34_2of3",0.653302967,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",3750,150,80.90169944,46.35254916,1.745355992,0.477464829,8112.5,7425,8100,7400,"confident","9bf1da84ca99a0fdf4313a0dbd5503f8",0.008843041,103,104,109,1,63.6271243,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",80.90169944,46.35254916,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,23.17627458,45506.5087289159,47781.8341653617,50057.1596018075
540,"MBMS_06_34_2of3",0.650737049,TRUE,"poly(propylene)",11875,351.6123776,159.6291202,74.39118869,2.145806822,0.828485339,5853.947368,7515.789474,5825,7450,"confident","d94e422b752bbede245a02620854f15e",0.01288847,102,102,100,1,117.0101544,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",159.6291202,74.39118869,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,37.195594345,231272.365946929,208145.129352236,254399.602541622
210,"MBMS_06_34_2of3",0.655835833,TRUE,"poly(acrylamide/amid)s",19375,451.6123776,185.0781059,104.6855321,1.767943499,0.837683763,9838.709677,7720.967742,9825,7650,"confident","0ff0265bb5387c3093eae5f504e01494",0.02063626,120,121,116,1,144.881819,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",185.0781059,104.6855321,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,52.34276605,531003.034065559,605343.458834737,584103.337472115
268,"MBMS_06_34_2of3",0.647475817,TRUE,"polyvinylethers",2500,100,60.35533906,41.42135624,1.457106781,0.318309886,9037.5,7887.5,9025,7875,"confident","744d30d5dcb259637701644849f56168",0.007011556,85,88,95,1,50.88834765,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",60.35533906,41.42135624,"vinyl polymers",1.25,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,20.71067812,27110.2142656692,33887.7678320866,29821.2356922362
295,"MBMS_06_34_2of3",0.65633535,TRUE,"poly(propylene)",14375,397.1587379,183.113883,78.50305921,2.332570028,0.873193565,8763.043478,8127.173913,8750,8050,"confident","55532e9e632d12dfad6378fdd50512a9",0.011804428,70,68,55,1,130.8084711,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",183.113883,78.50305921,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,39.251529605,295435.75958318,265892.183624862,324979.335541498
138,"MBMS_06_34_2of3",0.631354331,TRUE,"polyvinylesters",21250,467.8694161,192.7050983,110.2721214,1.747541408,0.819748282,10919.11765,8965.441176,10875,8900,"confident","46845f587544908e1c34827991746761",0.028440636,105,106,100,1,151.4886099,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",192.7050983,110.2721214,"vinyl polymers",1.25,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,55.1360607,613469.944649688,766837.43081211,674816.939114657
131,"MBMS_06_34_2of3",0.62104864,TRUE,"poly(acrylamide/amid)s",13750,386.7353362,177.0690633,77.65331644,2.280251139,0.865595817,10953.40909,9451.136364,10975,9400,"confident","5e90d386c58a7e1d1ef76e5c4fcd7ded",0.013781092,123,123,121,1,127.3611898,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",177.0690633,77.65331644,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,38.82665822,279531.872272537,318666.334390693,307485.059499791
446,"MBMS_06_34_2of3",0.621882006,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",2500,120.7106781,75,33.33333333,2.25,0.463811494,7150,10143.75,7150,10125,"confident","ab761c7e7bbf925e1fb9f46cfe6db184",0.00770666,85,85,85,1,54.16666667,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",75,33.33333333,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,16.666666665,21816.6156455658,22907.4464278441,23998.2772101224
353,"MBMS_06_34_2of3",0.648880231,TRUE,"poly(propylene)",8750,276.7766953,128.0776406,68.31793556,1.874729375,0.696692479,8105.357143,10558.92857,8075,10525,"confident","3dea6d6031c660a05d94cefa4f37d49b",0.011063699,82,84,83,1,98.1977881,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",128.0776406,68.31793556,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,34.15896778,156498.944871159,140849.050384044,172148.839358275
779,"MBMS_06_34_2of3",0.633600054,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",3125,135.3553391,80.90169944,38.6271243,2.094427191,0.466542161,2730,10790,2725,10775,"confident","e6f7f2a05aad692211bc50f75f1e0f50",0.009116662,137,134,125,1,59.76441187,"<212 µm",34,1,"PRR20240123SD","river water","plastic","sample","Pajaro","subsurface","20240123",2024-01-23,"fragment",80.90169944,38.6271243,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,19.31356215,31601.7421728583,43610.4041985444,34761.9163901441
